_source,job_title,job_level,job_dimension,skills_filtered,job_skills,salary_min,salary_max,salary_mid
Legal,"Mental Health Counselor (LCSW, LPC, LMFT)",Mid senior,Social Work & Psychology,"['telehealth', 'therapy', 'counseling', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'licensed marriage and family therapist lmft', 'licensed professional counselor lpc', 'licensed clinical social worker lcsw', 'solutionbased therapy', 'shortterm therapy', 'signon bonus', '90k104k per year', 'weekly direct deposit', 'monthly healthcare stipend for fulltime counselors']","Telehealth, Therapy, Counseling, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Licensed Marriage and Family Therapist (LMFT), Licensed Professional Counselor (LPC), Licensed Clinical Social Worker (LCSW), Solutionbased therapy, Shortterm therapy, Master's degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Full license issued by state board, No disciplinary actions on license, No associate or intern status, Signon bonus, $90k$104k per year, Weekly direct deposit, Monthly healthcare stipend for fulltime counselors",104000.0,104000.0,104000.0
Legal,Mental Health Counselor,Mid senior,Mental Health Counseling,"['mental health counseling', 'client advocacy', 'goal setting', 'treatment planning', 'video conferencing', 'emotional intelligence', 'communication', 'computer proficiency', 'psychotherapy', 'cognitivebehavioral therapy', 'solutionbased therapy', 'caseload management', 'billing', 'scheduling', 'client matching', 'diversity', 'strong computer literacy', '90k104k per year', 'monthly healthcare stipend for fulltime counselors']","Mental health counseling, Client advocacy, Goal setting, Treatment planning, Video conferencing, Emotional intelligence, Interpersonal skills, Computer proficiency, Psychotherapy, Cognitivebehavioral therapy, Solutionbased therapy, Caseload management, Billing, Scheduling, Client matching, Diversity, Master's degree in Social Work Psychology Marriage and Family Therapy or Mental Health Counseling, Independent license (LMFT LPCC LP LICSW), Strong computer literacy skills, $90k$104k per year, Monthly healthcare stipend for fulltime counselors, Onboarding takes as little as 3 days",104000.0,104000.0,104000.0
Legal,LPC (Professional Counselor),Mid senior,Mental Health Counseling,"['licensed professional counselor lpc', 'mental health treatment', 'group therapy', 'individual therapy', 'treatment planning', 'progress monitoring', 'cognitivebehavioral therapy', 'dialectical behavioral therapy', 'documentation', 'collaboration', 'continued education and ceu support', 'clinical supervision']","Licensed Professional Counselor (LPC), Mental health treatment, Group therapy, Individual therapy, Treatment planning, Progress monitoring, Motivation interviewing, Cognitivebehavioral therapy, Dialectical behavioral therapy, Documentation, Collaboration, Master's Degree in counseling social work psychology or marriage and family therapy, Annual salary of $85000$100000, Comprehensive Medical Dental and Vision Coverage, Shortterm and LongTerm Disability and Life Insurance, 401k Program with up to a 5% Match, 4 weeks of paid time off per calendar year, Robust Employee Assistance Program, Continued Education and CEU support, Clinical Supervision, Full caseloads",100000.0,100000.0,100000.0
Legal,Mental Health Counselor (LPC LMFT LCSW),Mid senior,Mental Health Counseling,"['mental health counseling', 'video chat', 'treatment planning', 'client advocacy', 'flexibility', 'minimal paperwork', 'unlimited referrals', 'no disciplinary actions', 'strong interpersonal', 'sympathetic nature', 'computer literate', 'signon bonus', 'weekly direct deposit', '90k104k per year', 'monthly healthcare stipend']","Mental health counseling, Video chat, Treatment planning, Client advocacy, Goal definition, Stable adults, Low acuity, No severe mental health patients, Flexibility, Additional income, Minimal paperwork, Unlimited referrals, Allinone counselor dashboard, Quick onboarding, Master's degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Fully licensed by the state board, No limited/provisional licenses, No disciplinary actions, Strong interpersonal skills, Sympathetic nature, Computer literate, Signon bonus, Weekly direct deposit, $90k$104k per year, Monthly healthcare stipend",104000.0,104000.0,104000.0
Legal,Adult Mental Health Counselor - Hiring Immediately ($25/hr),Mid senior,Communication,"['cpr', 'first aid', 'caregiving', 'medication administration program map', 'communication', 'dependability', 'reliability', 'housekeeping', 'medication administration']","CPR, First Aid, Caregiving, Medication Administration Program (MAP), Interpersonal skills, Dependability, Reliability, Caring, Client monitoring, Personal hygiene care, Housekeeping, Medication administration, Client assistance, Trip accompaniment",52000.0,52000.0,52000.0
Legal,Licensed Professional Counselor (LPC),Mid senior,Mental Health Counseling,"['licensed professional counselor', 'counseling', 'coping', 'communication', 'empathy', 'sensitivity', 'weekly direct deposit', 'signon bonus']","Licensed Professional Counselor, Counseling, Talk therapy, Adaptive behaviors, Selfreflection, Coping techniques, Nurturing relationships, Treatment adherence, Healing, Master's degree in Counseling, Registered and independent Licensed Professional Counselor (LPC), Computer competency, Basic computer software knowledge, Verbal communication skills, Culturally congruent treatment, Community orientation, Empathy, Sensitivity, Healing, $90000$104000 per year, Weekly direct deposit, Signon bonus, Therapy tools library, Patient selfpay system, Referral programs",104000.0,104000.0,104000.0
Legal,LCMHC (Licensed Clinical Mental Health Counselor),Mid senior,Mental Health Counseling,"['mental health counseling', 'counseling', 'developmental disabilities', 'crisis plans', 'risk assessments', 'medication treatment plans', 'effective communication', 'supervision', 'team environment', 'flexible schedule', 'ptosick time', 'dependent care accounts']","Mental health counseling, Counseling, Substance abuse recovery, Developmental disabilities, Acquired brain injury, Housing and residential programming, Persondriven programming, Crisis plans, Behavioral guidelines, Risk assessments, Positive behavior plans, Medication treatment plans, Evidencebased screening tools, Positive behavior support plans, Agency mission values philosophy and principles, Master's Degree in Behavioral Health, Independent LCMHC License, Clinical records maintenance, Interdisciplinary teamwork, Effective communication, Independent decisionmaking, Annual Salary: $80000$105000, Productivity bonuses, Continued professional development, Supervision, Team environment, Flexible schedule, PTO/Sick time, Health/Dental/Vision, Dependent Care Accounts, Hireon bonus",105000.0,105000.0,105000.0
Legal,Training / Compliance Supervisor- ($21.50 Per Hour + Unlimited Free Flight Privileges),Mid senior,Leadership,"['customer service', 'work ethic', 'teamwork', 'communication', 'leadership', 'conflict resolution', 'creative problem solving', 'employee training', 'discipline', 'equal opportunity', 'diversity', 'supervisory', 'physical fitness', 'climbing', 'bending', 'kneeling', 'crawling']","Customer service, Work ethic, Teamwork, Communication, Leadership, Conflict resolution, Creative problem solving, Shift scheduling, Employee training, Discipline, Equal opportunity, Diversity, Immigration Reform Act of 1986, Ramp and SIDA training, Airport authority identification security, High school diploma or GED, Supervisory experience, Radio equipment, Physical fitness, Lifting, Walking, Climbing, Bending, Kneeling, Crawling, Stooping, Working in cramped or high places",44720.0,44720.0,44720.0
Legal,Trusts & Estates Attorney,Mid senior,Financial Counseling,"['attorneys', 'tax planning']","Attorneys, Tax planning, Wealth planning, Highnetworth families, Family offices, Salary range: $215$335k",335000.0,335000.0,335000.0
Legal,Compliance Analyst I - Environmental,Mid senior,Analytical Thinking,"['compliance', 'analytical skills', 'problem solving', 'communication', 'technical writing', 'detail oriented', 'selfmanagement', 'science', 'engineering', 'materials', 'travel']","Compliance, Analytical thinking, Problemsolving, Communication, Technical writing, Detailoriented, Adaptable, Quick learning, Selfmanagement, Science, Engineering, Materials, Travel, Salary range: $50000$70000, Bonus/incentive pay, Benefits: paid time off medical/dental/vision insurance 401(k), EEO posters available, Reasonable accommodation for individuals with disabilities",70000.0,70000.0,70000.0
Legal,In-House Counsel (Transactional),Associate,Legal Research & Writing,"['litigation', 'legal research', 'legal writing', 'healthcare industry']","Transactional Attorney, Healthcare Transactions, Litigation, Legal Research, Legal Writing, Healthcare Industry, InPerson Presence, MetroDetroit, Flint, $100K+ Base Compensation",100000.0,100000.0,100000.0
Legal,"Associate Counsel, Employment",Associate,Collaboration,"['legal advice', 'employment law', 'employee relations', 'talent acquisition', 'business development', 'recruitment', 'hiring', 'onboarding', 'management', 'confidentiality agreements', 'employment agreements', 'diversity', 'equity', 'analytical skills', 'organization', 'communication', 'communication', 'prioritization', 'multitasking', 'teamwork', 'collaboration', 'fastpaced environment', 'attention to detail', 'relationship building', 'diversity', 'equity', 'inclusion', 'jd degree', 'law school', 'law firm', 'inhouse counsel', 'financial services']","Legal advice, Employment law, Employee relations, Human Capital Management, Talent Acquisition, Business Development, Recruitment, Hiring, Onboarding, Management, Separation, Offer letters, Confidentiality agreements, Employment agreements, Restrictive covenants, Separation agreements, Relocation agreements, Secondment agreements, Recruitment agreements, Third party service contracts, Independent contractor matters, Immigration processes, Diversity, Equity, Inclusion initiatives, Litigation matters, General corporate contract matters, Family office matters, Bespoke agreements, Analytical skills, Organization skills, Communication skills, Interpersonal skills, External counsel management, Prioritization skills, Multitasking skills, Teamwork skills, Collaboration skills, Fastpaced environment, Attention to detail, Relationship building skills, Diversity, Equity, Inclusion, J.D. degree, Law school, State bar admittance, Law firm experience, Inhouse counsel experience, Financial services experience, Global employment rules, Superior legal writing skills, $200000  $250000 base pay, Performance bonus, Competitive benefits package",250000.0,250000.0,250000.0
Legal,Product Counsel,Mid senior,Attention to Detail,"['aviation', 'regulatory compliance', 'juris doctor', 'attention to detail', 'intellectual curiosity', 'bonus', 'equity', 'benefits']","Product Counsel, Legal Team, Aviation, Regulatory compliance, Intellectual property (IP), Corporate and transactional law, Trade and export controls, Juris Doctor, State and local bar association membership, 7+ years of legal experience, Fluency in translating legal advice into strategic guidance, Impeccable written and oral communication skills, Attention to detail, Prioritization and project management skills, Intellectual curiosity, Business judgment and problemsolving skills, Selfmotivation and ability to take action, Respect collaboration and communication across time zones, Salary range: $159000 — $239000 USD, Bonus, Equity, Benefits",159000.0,239000.0,199000.0
